Station: Bern-Bollwerk
Urbain, trafic
Moyennes horaires, PREC: Sommes horaires
heure d'hiver
Source:: NABEL/MeteoSchweiz
Date/heure;O3 [痢/m設;NO2 [痢/m設;CO [mg/m設;PM10 [痢/m設;CPC [1/cm設;EC [痢/m設;NOX [痢/m設;TEMP [蚓];PREC [mm];RAD [W/m淫
11.02.2016 19:00;26.8;61.4;0.40;17.7;20599.1;;98.4;3.1;0.0;-3.1
11.02.2016 20:00;25.0;60.3;0.50;20.4;24775.6;;104.6;3.3;0.0;-2.2
11.02.2016 21:00;44.9;34.8;0.30;15.6;13726.2;;51.7;2.6;0.0;-1.6
11.02.2016 22:00;55.0;26.3;0.30;7.9;11855.5;;33.3;1.7;0.0;-2.0
11.02.2016 23:00;53.1;24.8;0.30;9.6;12000.7;;31.5;1.3;0.0;-2.5
12.02.2016 00:00;43.8;39.2;0.40;10.0;14264.7;;65.5;1.1;0.2;-2.8
12.02.2016 01:00;43.6;36.9;0.30;10.0;9517.0;;64.3;0.9;0.1;-2.2
12.02.2016 02:00;47.6;24.8;0.30;10.8;6812.0;;43.7;1.1;0.0;-1.6
12.02.2016 03:00;43.4;24.1;0.30;12.6;11650.3;;42.7;1.1;0.0;-1.7
12.02.2016 04:00;41.2;25.9;0.30;12.9;7373.0;;40.2;1.5;0.0;-1.7
12.02.2016 05:00;42.6;20.8;0.30;12.5;7756.8;;42.6;1.0;0.0;-1.7
12.02.2016 06:00;37.1;30.3;0.30;12.1;12458.3;;77.4;0.9;0.0;-1.9
12.02.2016 07:00;22.7;48.8;0.40;13.4;19442.9;;131.2;0.8;0.0;-3.2
12.02.2016 08:00;10.4;86.3;0.50;15.5;38072.6;;276.3;0.7;0.0;-0.8
12.02.2016 09:00;8.2;86.0;0.60;16.5;40328.0;;279.6;1.3;0.0;100.6
12.02.2016 10:00;13.0;79.4;0.50;12.0;31873.8;;253.8;1.7;0.0;216.6
12.02.2016 11:00;17.0;65.4;0.50;18.9;24401.4;;186.1;2.0;0.0;207.7
12.02.2016 12:00;22.0;59.7;0.40;26.9;25327.4;;148.4;2.3;0.0;162.5
12.02.2016 13:00;26.0;52.8;0.40;24.8;17786.3;;105.7;2.8;0.0;106.8
12.02.2016 14:00;14.9;76.0;0.60;22.7;40301.5;;206.5;3.2;0.0;87.5
12.02.2016 15:00;11.5;72.3;0.70;16.3;31873.2;;196.3;2.0;0.8;33.0
12.02.2016 16:00;6.8;76.4;0.70;14.8;24609.5;;188.4;0.9;1.7;22.3
12.02.2016 17:00;4.9;91.6;0.80;12.1;29565.3;;264.6;0.6;1.6;13.3
12.02.2016 18:00;1.6;108.1;1.00;14.4;36312.3;;349.7;0.9;0.5;3.4
12.02.2016 19:00;6.5;88.6;0.70;15.8;32216.0;;215.6;1.0;0.8;-1.9
12.02.2016 20:00;2.6;76.2;0.70;18.7;27710.2;;173.9;1.1;0.1;-1.9
12.02.2016 21:00;5.1;68.4;0.60;18.1;22194.7;;127.5;1.5;0.0;-1.3
12.02.2016 22:00;11.4;53.5;0.40;16.2;15049.3;;73.8;0.9;0.2;-1.7
12.02.2016 23:00;6.7;59.0;0.60;15.5;16258.1;;98.7;1.0;0.4;-1.8
13.02.2016 00:00;3.5;61.0;0.60;17.0;16467.9;;109.7;0.8;0.1;-1.3
13.02.2016 01:00;1.9;64.5;0.60;17.1;17832.7;;116.4;1.2;0.0;-1.5
13.02.2016 02:00;16.3;56.3;0.40;15.1;16347.3;;92.1;2.6;0.0;-2.6
13.02.2016 03:00;57.7;29.1;0.30;2.7;11985.8;;46.8;4.1;0.2;-2.6
13.02.2016 04:00;59.2;28.7;0.30;2.1;16491.7;;43.2;4.3;0.1;-3.2
13.02.2016 05:00;61.3;22.7;0.30;2.1;6801.2;;32.8;4.4;0.2;-3.2
13.02.2016 06:00;59.3;25.8;0.30;6.3;10570.4;;50.8;4.7;0.0;-2.7
13.02.2016 07:00;46.1;32.0;0.30;2.5;13299.5;;42.6;4.3;0.0;-2.7
13.02.2016 08:00;26.5;52.9;0.40;3.8;21222.3;;88.2;3.2;0.0;4.4
13.02.2016 09:00;40.1;31.8;0.30;4.6;12141.3;;40.3;2.9;0.0;89.1
13.02.2016 10:00;37.1;37.8;0.40;4.8;13590.8;;53.9;3.5;0.0;51.8
13.02.2016 11:00;22.4;65.6;0.50;6.0;25481.6;;131.9;4.7;0.0;64.9
13.02.2016 12:00;24.0;53.4;0.40;6.8;19836.7;;112.4;4.4;0.0;121.4
13.02.2016 13:00;34.2;46.6;0.40;7.7;18099.3;;87.2;5.4;0.0;329.2
13.02.2016 14:00;54.7;26.1;0.30;5.4;11372.3;;39.8;6.3;0.0;192.6
13.02.2016 15:00;43.7;40.7;0.40;6.4;16734.6;;72.7;5.6;0.0;153.7
13.02.2016 16:00;31.0;55.8;0.50;6.6;20848.2;;109.8;5.3;0.7;40.2
13.02.2016 17:00;34.8;58.2;0.50;7.8;28643.7;;124.5;5.8;1.3;11.4
13.02.2016 18:00;43.0;56.4;0.40;5.2;44083.1;;127.4;5.7;0.0;3.0
13.02.2016 19:00;53.0;40.3;0.40;3.7;27600.5;;77.4;6.3;0.1;-3.0
13.02.2016 20:00;64.6;32.6;0.30;3.8;26398.7;;73.8;7.4;0.0;-3.5
13.02.2016 21:00;62.1;30.0;0.30;5.2;20175.7;;64.3;8.1;0.0;-3.8
13.02.2016 22:00;64.3;27.1;0.40;5.9;19797.7;;55.9;8.1;0.1;-3.5
13.02.2016 23:00;67.7;22.1;0.30;6.6;16178.3;;44.6;7.6;0.1;-4.2
14.02.2016 00:00;64.5;24.6;0.30;6.0;22212.7;;50.4;7.8;0.0;-4.0
14.02.2016 01:00;65.9;23.3;0.30;6.4;13342.8;;38.4;7.8;0.0;-2.8
14.02.2016 02:00;69.4;16.7;0.20;6.4;7585.0;;24.8;7.7;0.0;-3.3
14.02.2016 03:00;60.4;25.2;0.30;6.9;8651.4;;39.8;7.6;0.0;-3.0
14.02.2016 04:00;41.5;50.2;0.40;7.2;23891.0;;96.9;7.5;0.0;-3.0
14.02.2016 05:00;28.5;61.0;0.50;9.3;20289.7;;122.9;7.2;0.0;-2.7
14.02.2016 06:00;21.5;58.2;0.50;8.2;22954.0;;95.3;7.0;0.0;-2.6
14.02.2016 07:00;26.7;43.8;0.40;7.5;18872.0;;82.1;5.7;0.0;-1.7
14.02.2016 08:00;33.1;33.9;0.40;3.0;9036.1;;52.3;5.2;0.0;8.1
14.02.2016 09:00;33.7;30.3;0.30;3.6;11719.7;;46.3;5.5;0.0;122.2
14.02.2016 10:00;43.4;23.9;0.30;5.5;12891.2;;33.1;5.8;0.0;73.0
14.02.2016 11:00;58.8;14.4;0.20;4.7;4060.8;;18.6;5.0;2.9;28.5
14.02.2016 12:00;63.8;12.8;0.30;1.5;5887.7;;15.7;3.5;2.8;51.1
14.02.2016 13:00;56.7;25.8;0.30;1.7;7505.7;;40.1;3.0;2.5;54.8
14.02.2016 14:00;56.1;27.7;0.30;2.6;8415.3;;42.7;3.0;0.4;128.4
14.02.2016 15:00;57.3;26.1;0.30;2.6;8139.7;;38.9;4.2;0.0;157.8
14.02.2016 16:00;61.0;23.2;0.30;3.5;8209.8;;32.5;4.3;0.1;106.6
14.02.2016 17:00;61.7;24.7;0.30;3.5;8196.3;;33.0;4.2;0.0;65.9
14.02.2016 18:00;50.4;36.7;0.30;3.9;10118.9;;48.6;4.8;0.0;10.9
14.02.2016 19:00;42.1;44.0;0.40;5.1;15329.8;;61.9;5.2;0.0;-3.2
14.02.2016 20:00;45.2;42.0;0.40;3.5;14050.7;;66.4;4.9;0.0;-2.7
14.02.2016 21:00;41.5;40.1;0.40;3.9;15896.1;;57.2;4.5;0.0;-2.8
14.02.2016 22:00;28.3;50.6;0.40;5.8;16590.6;;72.5;4.3;0.0;-2.3
14.02.2016 23:00;37.3;37.2;0.40;5.2;14675.2;;51.7;4.3;0.0;-3.4
15.02.2016 00:00;37.4;29.4;0.40;4.9;12297.2;;43.1;3.9;0.0;-1.7
15.02.2016 01:00;11.5;43.4;0.40;9.4;13140.8;;57.5;2.6;0.0;-2.9
15.02.2016 02:00;12.6;36.4;0.40;9.7;11116.8;;55.5;2.5;0.0;-3.1
15.02.2016 03:00;26.0;17.0;0.30;7.8;6333.7;;21.9;2.1;0.0;-2.7
15.02.2016 04:00;24.8;17.4;0.30;7.6;5917.3;;25.0;2.1;0.0;-1.4
15.02.2016 05:00;24.6;18.3;0.30;7.0;5636.0;;27.4;2.1;0.3;-1.7
15.02.2016 06:00;17.5;33.2;0.40;6.3;14031.8;;82.8;2.3;0.0;-2.5
15.02.2016 07:00;10.2;43.3;0.40;7.6;26650.5;;146.3;2.3;0.0;-3.2
15.02.2016 08:00;1.8;95.0;0.70;9.7;41019.4;;313.8;2.2;0.0;-0.2
15.02.2016 09:00;1.5;78.8;0.60;12.6;36914.2;;276.8;2.4;0.0;25.6
15.02.2016 10:00;20.2;38.0;0.40;11.4;15549.3;;88.0;2.3;0.0;102.1
15.02.2016 11:00;26.5;35.3;0.40;13.2;17030.2;;69.5;2.3;0.0;84.1
15.02.2016 12:00;38.5;29.0;0.40;17.4;9598.7;;53.9;2.3;0.0;126.6
15.02.2016 13:00;45.4;20.3;0.30;19.0;7139.3;;31.8;2.1;0.0;86.5
15.02.2016 14:00;38.4;27.8;0.40;22.4;10168.5;;54.4;2.1;0.0;66.3
15.02.2016 15:00;30.8;33.4;0.40;19.2;12239.4;;59.2;2.0;0.0;49.8
15.02.2016 16:00;27.7;36.9;0.40;20.3;14152.0;;67.2;2.0;0.0;29.8
15.02.2016 17:00;18.6;62.0;0.60;15.3;28587.3;;151.5;2.2;0.0;18.2
15.02.2016 18:00;19.3;56.9;0.50;20.1;25345.6;;117.0;2.2;0.0;3.7
15.02.2016 19:00;20.0;42.6;0.50;18.5;21759.5;;81.2;1.8;0.0;-1.2
15.02.2016 20:00;20.1;35.0;0.50;20.0;18606.3;;63.8;1.4;0.0;-1.3
15.02.2016 21:00;19.3;36.0;0.50;19.9;16928.6;;75.3;1.2;0.0;-1.4
15.02.2016 22:00;22.9;33.6;0.50;16.8;13029.0;;68.9;1.3;0.0;-1.5
15.02.2016 23:00;25.8;26.8;0.50;15.9;12338.3;;47.2;1.4;0.0;-1.8
16.02.2016 00:00;24.0;23.4;0.40;17.9;7736.2;;32.3;1.0;0.0;-1.4
16.02.2016 01:00;26.5;20.0;0.40;17.8;7537.0;;34.0;1.4;0.0;-1.5
16.02.2016 02:00;24.9;18.9;0.40;17.0;5504.8;;28.4;1.6;0.0;-1.0
16.02.2016 03:00;21.3;19.0;0.40;13.0;4434.4;;24.6;1.5;0.0;-1.4
16.02.2016 04:00;16.5;21.1;0.40;10.4;4280.6;;30.1;1.4;0.0;-1.6
16.02.2016 05:00;11.9;23.4;0.40;8.7;5170.5;;33.5;1.2;0.0;-1.9
16.02.2016 06:00;12.3;23.9;0.40;9.7;9718.1;;43.5;1.2;0.0;-2.0
16.02.2016 07:00;14.5;27.2;0.40;11.1;14359.2;;63.2;1.1;0.0;-1.8
16.02.2016 08:00;10.1;48.4;0.50;12.0;27546.6;;139.2;1.1;0.0;-0.8
16.02.2016 09:00;9.0;57.9;0.50;12.7;30743.2;;183.7;1.2;0.0;10.0
16.02.2016 10:00;12.7;44.9;0.50;13.0;25094.1;;139.2;1.3;0.0;19.7
16.02.2016 11:00;13.6;47.0;0.50;13.9;25450.6;;140.5;1.3;0.0;40.8
16.02.2016 12:00;17.7;37.1;0.40;14.4;14869.8;;97.2;1.3;0.0;92.6
16.02.2016 13:00;18.3;32.7;0.40;16.9;15141.1;;76.0;1.3;0.0;57.4
16.02.2016 14:00;16.4;35.2;0.40;17.5;15209.5;;88.5;1.3;0.0;43.2
16.02.2016 15:00;16.3;38.2;0.50;18.8;15567.9;;108.5;1.3;0.0;36.2
16.02.2016 16:00;16.7;43.0;0.50;20.4;20646.7;;113.6;1.4;0.0;36.5
16.02.2016 17:00;13.5;55.4;0.60;22.5;27681.6;;148.2;1.6;0.0;16.2
16.02.2016 18:00;12.1;58.3;0.60;20.7;30913.0;;164.2;1.7;0.0;4.9
16.02.2016 19:00;15.1;39.8;0.50;17.1;15984.6;;97.7;1.7;0.0;-2.1
16.02.2016 20:00;19.9;29.6;0.40;17.7;10085.6;;57.2;1.7;0.0;-2.1
16.02.2016 21:00;17.2;31.2;0.40;18.4;10653.7;;64.6;1.7;0.0;-1.7
16.02.2016 22:00;16.4;29.2;0.40;20.6;9416.2;;53.8;1.7;0.0;-1.5
16.02.2016 23:00;13.1;30.4;0.40;21.0;9873.0;;52.9;1.6;0.0;-1.4
17.02.2016 00:00;14.2;26.0;0.40;20.4;7889.1;;37.7;1.4;0.0;-1.6
17.02.2016 01:00;13.1;23.8;0.40;21.2;6147.4;;31.7;1.5;0.0;-1.2
17.02.2016 02:00;14.0;20.8;0.30;21.5;4850.0;;26.0;1.5;0.0;-1.4
17.02.2016 03:00;15.1;19.9;0.30;23.0;3808.4;;23.3;1.6;0.0;-1.5
17.02.2016 04:00;15.2;20.4;0.30;22.9;3660.1;;27.9;1.7;0.0;-1.5
17.02.2016 05:00;15.3;20.6;0.30;24.1;6600.3;;26.9;1.6;0.0;-1.4
17.02.2016 06:00;10.1;24.8;0.30;23.5;8946.8;;40.0;1.3;0.0;-1.3
17.02.2016 07:00;4.4;33.5;0.40;24.0;14976.0;;71.3;1.2;0.0;-1.8
17.02.2016 08:00;1.6;47.2;0.50;25.4;28511.0;;128.5;0.9;0.0;-0.7
17.02.2016 09:00;1.2;53.4;0.50;30.5;34415.1;;173.4;0.9;0.0;4.7
17.02.2016 10:00;1.7;47.1;0.60;27.5;24095.4;;182.4;1.2;0.0;21.2
17.02.2016 11:00;3.3;46.4;0.50;27.1;27937.7;;204.5;1.5;0.0;92.3
17.02.2016 12:00;5.9;42.6;0.50;28.0;20526.1;;144.1;1.9;0.0;111.2
17.02.2016 13:00;8.8;39.6;0.50;25.4;16035.2;;101.7;2.4;0.0;103.9
17.02.2016 14:00;20.8;28.3;0.40;49.4;10141.2;;52.0;3.0;0.0;75.3
17.02.2016 15:00;17.6;35.8;0.40;59.6;11838.5;;80.7;3.1;0.0;64.4
17.02.2016 16:00;17.7;35.4;0.40;51.4;12780.3;;80.1;3.0;0.0;54.1
17.02.2016 17:00;12.3;51.5;0.50;62.8;22097.0;;141.3;3.5;0.0;51.0
17.02.2016 18:00;9.1;64.1;0.60;52.3;22786.9;;175.9;3.5;0.0;17.2
17.02.2016 19:00;12.8;51.8;0.60;42.2;25636.7;;136.5;3.3;0.0;-1.5
17.02.2016 20:00;16.3;45.7;0.60;36.6;23969.1;;106.9;3.3;0.0;-2.0
17.02.2016 21:00;16.3;44.6;0.50;32.7;15135.8;;94.6;3.6;0.0;-1.6
17.02.2016 22:00;21.5;38.3;0.50;31.1;12913.7;;83.3;3.3;0.0;-2.0
17.02.2016 23:00;27.8;28.7;0.40;27.9;9131.2;;50.4;3.3;0.0;-1.7
18.02.2016 00:00;28.3;25.1;0.40;27.9;6241.4;;43.4;3.1;0.0;-1.2
18.02.2016 01:00;26.1;28.4;0.40;26.0;5888.6;;50.6;3.1;0.0;-1.7
18.02.2016 02:00;28.5;20.5;0.40;20.8;4242.7;;39.9;3.1;0.0;-1.3
18.02.2016 03:00;32.8;15.2;0.30;18.0;3047.6;;23.8;3.1;0.0;-1.5
18.02.2016 04:00;29.1;18.8;0.30;18.0;4225.2;;30.6;2.9;0.0;-1.4
18.02.2016 05:00;30.1;19.8;0.40;18.5;3925.6;;31.3;2.7;0.0;-1.5
18.02.2016 06:00;26.6;28.9;0.40;29.3;9348.9;;75.5;2.7;0.0;-1.6
18.02.2016 07:00;20.1;48.3;0.40;21.6;25867.8;;123.9;2.8;0.0;-1.2
18.02.2016 08:00;9.8;73.5;0.60;25.3;29265.0;;224.6;2.7;0.0;6.1
18.02.2016 09:00;8.3;75.7;0.60;26.1;41928.0;;265.3;2.6;0.0;43.4
18.02.2016 10:00;10.1;69.4;0.60;25.6;31993.3;;270.0;2.6;0.0;69.7
18.02.2016 11:00;17.4;58.9;0.60;26.0;24551.2;;185.2;3.3;0.0;268.8
18.02.2016 12:00;22.3;48.9;0.50;32.2;21688.6;;137.8;4.4;0.0;282.4
18.02.2016 13:00;27.0;38.9;0.50;33.9;13362.7;;90.6;5.3;0.0;252.7
18.02.2016 14:00;25.5;51.2;0.50;30.4;25214.2;;139.3;5.6;0.0;200.3
18.02.2016 15:00;25.8;55.7;0.50;30.8;19287.8;;140.6;5.8;0.0;132.0
18.02.2016 16:00;28.5;57.6;0.50;31.1;22537.1;;138.2;6.1;0.0;125.2
18.02.2016 17:00;21.5;76.1;0.70;33.8;26347.6;;187.0;6.0;0.0;84.4
18.02.2016 18:00;9.6;108.8;0.90;29.9;37730.9;;283.4;5.8;0.0;9.4
18.02.2016 19:00;6.8;85.3;0.90;27.2;33715.8;;232.4;5.3;0.0;-2.9
18.02.2016 20:00;18.2;56.6;0.70;28.1;27487.7;;131.0;4.7;0.0;-3.3
18.02.2016 21:00;20.0;49.1;0.50;29.6;26710.6;;91.8;3.8;0.0;-2.0
18.02.2016 22:00;18.3;46.8;0.50;27.8;24070.4;;83.7;3.7;0.0;-2.0
18.02.2016 23:00;31.3;42.5;0.50;20.3;16549.7;;71.2;3.7;0.1;-3.6
19.02.2016 00:00;44.4;31.2;0.30;18.5;9960.5;;47.2;3.3;0.2;-3.4
19.02.2016 01:00;36.5;32.6;0.40;18.1;8812.3;;55.4;2.9;0.1;-2.3
19.02.2016 02:00;42.4;23.1;0.30;15.9;9023.5;;45.8;2.3;0.7;-1.7
19.02.2016 03:00;46.8;19.9;0.40;15.3;7486.4;;27.3;1.5;1.4;-1.8
19.02.2016 04:00;32.1;32.3;0.40;16.2;6979.7;;53.6;1.1;0.1;-2.2
19.02.2016 05:00;32.6;25.3;0.40;16.6;7667.4;;43.3;1.5;0.5;-2.0
19.02.2016 06:00;24.8;36.9;0.40;15.3;10809.5;;65.2;1.6;0.4;-2.0
19.02.2016 07:00;14.7;53.1;0.40;15.1;18141.9;;102.2;1.9;0.1;-2.0
19.02.2016 08:00;10.0;70.6;0.50;12.8;34042.1;;181.9;2.3;0.0;0.5
19.02.2016 09:00;10.6;64.5;0.40;11.1;32344.2;;151.2;2.7;0.0;20.0
19.02.2016 10:00;27.0;54.0;0.40;7.9;22038.3;;131.1;2.0;0.0;52.0
19.02.2016 11:00;33.4;43.7;0.30;10.8;17764.6;;79.9;2.5;0.0;96.6
19.02.2016 12:00;34.7;40.2;0.30;14.2;17256.9;;74.4;2.9;0.0;164.9
19.02.2016 13:00;35.3;42.0;0.40;16.3;15186.2;;78.9;3.1;0.0;180.4
19.02.2016 14:00;31.3;46.4;0.40;28.6;18659.4;;91.0;3.3;0.0;135.6
19.02.2016 15:00;41.1;40.9;0.30;26.6;18305.9;;80.5;4.0;0.0;209.1
19.02.2016 16:00;46.5;41.5;0.40;20.9;17643.4;;77.3;4.3;0.0;182.6
19.02.2016 17:00;55.1;33.3;0.30;21.9;11680.0;;50.4;4.1;0.0;96.4
19.02.2016 18:00;48.0;38.1;0.40;19.3;13952.4;;59.7;3.4;0.0;18.4
19.02.2016 19:00;25.1;64.8;0.50;31.7;27102.6;;121.3;3.4;0.0;-2.2
19.02.2016 20:00;20.2;65.2;0.50;18.9;28626.1;;138.1;2.8;0.0;-1.8
19.02.2016 21:00;30.4;47.0;0.40;20.3;25783.5;;84.1;2.7;0.0;-1.9
19.02.2016 22:00;32.8;41.1;0.40;19.3;24664.2;;71.9;2.1;0.0;-2.3
19.02.2016 23:00;26.2;45.9;0.50;20.3;24512.1;;92.3;1.8;0.0;-3.3
20.02.2016 00:00;21.3;45.1;0.40;21.9;23087.6;;76.9;1.1;0.0;-3.9
20.02.2016 01:00;9.1;59.4;0.60;19.3;23633.0;;109.2;0.8;0.0;-3.6
20.02.2016 02:00;22.2;45.1;0.50;17.0;16306.7;;94.6;0.3;0.0;-3.5
20.02.2016 03:00;14.7;49.8;0.40;16.1;16585.8;;95.2;0.0;0.0;-3.5
20.02.2016 04:00;27.1;39.8;0.40;13.3;13362.5;;74.2;-0.2;0.0;-3.5
20.02.2016 05:00;21.2;40.6;0.30;14.2;16559.6;;66.5;-0.1;0.0;-3.7
20.02.2016 06:00;6.9;56.0;0.40;19.8;27930.6;;131.2;-0.1;0.0;-2.8
20.02.2016 07:00;23.8;44.9;0.40;17.3;24646.3;;81.5;0.1;0.0;-1.7
20.02.2016 08:00;27.4;46.6;0.30;12.6;20807.7;;90.2;0.3;0.0;1.8
20.02.2016 09:00;25.1;52.9;0.40;14.0;25172.1;;99.3;1.0;0.0;26.3
20.02.2016 10:00;26.8;57.2;0.40;13.6;29037.1;;114.5;1.5;0.0;82.5
20.02.2016 11:00;28.1;55.5;0.40;11.1;26594.4;;110.8;2.0;0.0;127.1
20.02.2016 12:00;32.6;51.8;0.40;13.4;23520.6;;111.0;3.2;0.0;150.8
20.02.2016 13:00;35.2;46.0;0.40;13.5;24676.6;;85.0;4.1;0.0;160.0
20.02.2016 14:00;25.2;63.0;0.50;16.3;32001.9;;129.5;5.1;0.0;83.5
20.02.2016 15:00;56.0;30.6;0.30;7.9;11694.7;;48.7;4.5;0.0;59.4
20.02.2016 16:00;45.3;38.3;0.40;5.8;16177.4;;57.1;4.2;0.0;44.7
20.02.2016 17:00;41.3;36.7;0.40;7.0;14115.9;;51.4;3.9;0.0;32.8
20.02.2016 18:00;49.1;26.2;0.30;7.7;12027.5;;31.6;4.0;0.0;8.5
20.02.2016 19:00;42.4;28.5;0.30;8.9;13038.3;;34.6;3.6;0.2;-1.8
20.02.2016 20:00;38.2;33.1;0.30;9.6;15464.7;;42.6;4.5;0.1;-2.4
20.02.2016 21:00;33.4;41.8;0.50;7.6;20066.8;;70.9;5.5;0.4;-2.6
20.02.2016 22:00;37.9;35.3;0.40;7.2;16589.3;;50.4;6.1;0.1;-2.4
20.02.2016 23:00;41.1;29.3;0.30;7.7;13383.1;;42.3;6.3;0.0;-2.9
21.02.2016 00:00;42.5;31.6;0.30;6.7;11292.3;;49.1;7.7;0.0;-2.9
21.02.2016 01:00;39.7;31.5;0.40;6.5;13181.5;;49.4;7.9;0.0;-1.1
21.02.2016 02:00;16.0;48.6;0.40;11.6;19723.5;;88.2;6.8;0.0;-0.5
21.02.2016 03:00;35.1;40.2;0.30;8.0;13370.7;;66.3;8.4;0.0;-1.8
21.02.2016 04:00;11.7;51.1;0.40;10.5;19501.8;;94.0;7.7;0.0;-1.0
21.02.2016 05:00;10.3;52.9;0.60;10.8;22391.7;;120.6;7.9;0.0;-2.4
21.02.2016 06:00;9.9;50.1;0.40;7.2;23715.7;;105.1;8.4;0.0;-1.8
21.02.2016 07:00;16.4;32.8;0.40;8.8;15932.6;;62.3;7.8;0.0;-2.9
21.02.2016 08:00;11.3;41.0;0.40;5.6;16615.3;;79.1;8.2;0.0;11.0
21.02.2016 09:00;26.2;29.1;0.30;4.4;13932.8;;57.0;10.1;0.0;74.1
21.02.2016 10:00;56.0;11.7;0.20;1.8;8195.6;;16.9;11.7;0.0;217.2
21.02.2016 11:00;60.2;9.3;0.20;2.7;6743.9;;13.6;12.7;0.0;325.9
21.02.2016 12:00;62.7;8.4;0.20;6.5;11549.6;;13.3;13.6;0.0;464.0
21.02.2016 13:00;62.6;9.1;0.20;8.7;19804.5;;14.1;14.3;0.0;548.6
21.02.2016 14:00;62.7;8.6;0.20;6.0;19323.6;;13.4;14.9;0.0;538.0
21.02.2016 15:00;64.1;10.2;0.20;6.9;16722.2;;16.6;15.6;0.0;471.8
21.02.2016 16:00;62.8;12.0;0.30;5.6;18319.7;;17.7;16.1;0.0;360.1
21.02.2016 17:00;57.6;19.4;0.30;7.3;17453.7;;28.4;16.4;0.0;207.6
21.02.2016 18:00;50.4;29.5;0.30;8.1;19346.0;;44.4;15.6;0.0;44.4
21.02.2016 19:00;31.4;50.2;0.50;9.5;26265.2;;89.6;14.4;0.0;-3.5
21.02.2016 20:00;7.5;74.4;0.60;17.2;43333.5;;170.8;12.9;0.0;-4.4
21.02.2016 21:00;13.6;48.8;0.40;14.5;31075.8;;79.2;10.7;0.0;-3.8
21.02.2016 22:00;10.3;45.9;0.40;13.3;22783.8;;79.9;9.4;0.0;-4.1
21.02.2016 23:00;13.4;38.6;0.40;11.3;21375.5;;66.0;8.2;0.0;-4.2
22.02.2016 00:00;16.0;29.6;0.40;10.2;16898.7;;51.4;7.0;0.0;-3.6
22.02.2016 01:00;19.1;23.4;0.30;8.2;16853.4;;40.1;6.4;0.0;-2.8
22.02.2016 02:00;21.4;19.2;0.30;6.4;14524.9;;27.8;6.0;0.0;-3.5
22.02.2016 03:00;25.8;14.1;0.30;5.7;12014.1;;17.7;5.7;0.0;-3.4
22.02.2016 04:00;22.8;17.2;0.30;5.6;10658.5;;27.7;5.4;0.0;-3.6
22.02.2016 05:00;14.2;27.2;0.30;21.3;13094.8;;62.3;5.5;0.0;-3.6
22.02.2016 06:00;12.5;31.0;0.30;15.6;23974.7;;92.1;4.5;0.0;-3.1
22.02.2016 07:00;6.4;39.8;0.40;13.4;39054.9;;143.3;4.2;0.0;-3.6
22.02.2016 08:00;1.9;80.9;0.70;20.5;46826.7;;333.8;4.3;0.0;4.7
22.02.2016 09:00;2.1;80.2;0.70;26.7;50835.1;;378.2;4.9;0.0;129.4
22.02.2016 10:00;4.0;61.4;0.60;24.0;46622.8;;257.8;5.7;0.0;171.3
22.02.2016 11:00;5.9;63.5;0.50;25.3;41844.0;;246.7;8.1;0.0;378.6
22.02.2016 12:00;6.9;61.0;0.50;23.7;37638.6;;206.8;11.0;0.0;410.7
22.02.2016 13:00;18.9;49.8;0.50;26.4;23873.7;;114.1;14.1;0.0;479.7
22.02.2016 14:00;47.3;36.1;0.30;21.9;18522.6;;61.4;16.7;0.0;278.1
22.02.2016 15:00;41.8;46.9;0.30;27.9;17901.5;;80.0;16.5;0.0;214.3
22.02.2016 16:00;40.7;40.9;0.30;28.5;15725.9;;72.4;16.0;0.0;153.8
22.02.2016 17:00;39.0;42.9;0.30;33.7;18506.0;;67.4;15.1;0.0;54.5
22.02.2016 18:00;44.6;43.1;0.40;63.9;15317.1;;66.7;13.9;0.0;15.4
22.02.2016 19:00;46.8;39.4;0.30;75.2;14516.3;;56.0;12.6;0.0;-2.5
22.02.2016 20:00;52.5;30.3;0.30;75.8;10291.4;;40.0;12.1;0.2;-3.2
22.02.2016 21:00;61.9;21.4;0.20;58.2;7406.2;;29.1;9.8;0.9;-3.0
22.02.2016 22:00;56.1;25.5;0.30;49.5;8185.4;;33.3;9.1;0.2;-3.4
22.02.2016 23:00;48.2;32.6;0.30;45.2;9036.9;;45.0;9.4;0.0;-3.8
23.02.2016 00:00;58.1;17.1;0.20;40.7;5941.5;;21.1;9.2;0.0;-2.8
23.02.2016 01:00;49.0;21.8;0.30;49.3;6755.8;;31.7;9.0;0.0;-2.5
23.02.2016 02:00;53.1;11.8;0.30;53.8;5433.0;;15.4;8.6;0.0;-3.9
23.02.2016 03:00;61.9;5.7;0.20;58.1;3402.5;;6.1;8.4;0.0;-3.9
23.02.2016 04:00;64.5;6.0;0.20;50.8;3135.6;;7.0;8.2;0.0;-4.3
23.02.2016 05:00;59.8;11.0;0.20;36.3;3408.6;;17.6;8.3;0.0;-3.5
23.02.2016 06:00;53.2;20.3;0.20;43.5;6253.8;;30.1;8.1;0.0;-3.1
23.02.2016 07:00;44.0;31.5;0.30;23.1;11063.3;;50.2;8.1;0.0;-2.6
23.02.2016 08:00;37.4;46.8;0.30;24.7;14354.7;;87.2;8.3;0.1;2.0
